TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
m,CargoItemType,m:CargoItemType,m,MinimumAcceptableTemperatureMeasure,m:MinimumAcceptableTemperatureMeasure,0,unbounded,,2
m,CargoItemType,m:CargoItemType,m,RequiresTemperatureControlledStorageIndicator,m:RequiresTemperatureControlledStorageIndicator,0,unbounded,,3
m,CargoItemType,m:CargoItemType,m,CargoItemAugmentationPoint,m:CargoItemAugmentationPoint,0,unbounded,,9999
m,CargoType,m:CargoType,m,CargoCategory,m:CargoCategory,0,unbounded,,1
m,CargoType,m:CargoType,m,CargoChargeableWeightMeasure,m:CargoChargeableWeightMeasure,0,unbounded,,2
m,CargoType,m:CargoType,m,CargoCustomsValueAmount,m:CargoCustomsValueAmount,0,unbounded,,3
m,CargoType,m:CargoType,m,CargoDestinationLocation,m:CargoDestinationLocation,0,unbounded,,4
m,CargoType,m:CargoType,m,CargoDiameterMeasure,m:CargoDiameterMeasure,0,unbounded,,5
m,CargoType,m:CargoType,m,CargoDrainedWeightMeasure,m:CargoDrainedWeightMeasure,0,unbounded,,6
m,CargoType,m:CargoType,m,CargoGrossVolumeMeasure,m:CargoGrossVolumeMeasure,0,unbounded,,7
m,CargoType,m:CargoType,m,CargoGrossWeightMeasure,m:CargoGrossWeightMeasure,0,unbounded,,8
m,CargoType,m:CargoType,m,CargoHazardousMaterialIndicator,m:CargoHazardousMaterialIndicator,0,unbounded,,9
m,CargoType,m:CargoType,m,CargoHazmatDeclaration,m:CargoHazmatDeclaration,0,unbounded,,10
m,CargoType,m:CargoType,m,CargoIdentification,m:CargoIdentification,0,unbounded,,11
m,CargoType,m:CargoType,m,CargoMaterialAmountMeasure,m:CargoMaterialAmountMeasure,0,unbounded,,12
m,CargoType,m:CargoType,m,CargoNetVolumeMeasure,m:CargoNetVolumeMeasure,0,unbounded,,13
m,CargoType,m:CargoType,m,CargoNetWeightMeasure,m:CargoNetWeightMeasure,0,unbounded,,14
m,CargoType,m:CargoType,m,CargoOriginLocation,m:CargoOriginLocation,0,unbounded,,15
m,CargoType,m:CargoType,m,CargoPackagedIndicator,m:CargoPackagedIndicator,0,unbounded,,16
m,CargoType,m:CargoType,m,CargoResidueIndicator,m:CargoResidueIndicator,0,unbounded,,17
m,CargoType,m:CargoType,m,CargoTareWeightMeasure,m:CargoTareWeightMeasure,0,unbounded,,18
m,CargoType,m:CargoType,m,CargoAugmentationPoint,m:CargoAugmentationPoint,0,unbounded,,9999
it,CarrierType,it:CarrierType,it,CarrierCodeDesignator,it:CarrierCodeDesignator,0,unbounded,,10
it,CarrierType,it:CarrierType,it,CarrierIdentification,it:CarrierIdentification,0,unbounded,,36
it,CarrierType,it:CarrierType,it,CarrierIDCategory,it:CarrierIDCategory,0,unbounded,,37
it,CarrierType,it:CarrierType,it,CarrierName,it:CarrierName,0,unbounded,,38
it,CarrierType,it:CarrierType,it,RoleOfParty,it:RoleOfParty,0,unbounded,,39
it,CarrierType,it:CarrierType,it,CarrierAugmentationPoint,it:CarrierAugmentationPoint,0,unbounded,,9999
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseReviewDueDate,j:CaseReviewDueDate,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,BailBondAmount,j:BailBondAmount,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CommittedToAuthorityText,j:CommittedToAuthorityText,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseActivity,j:CaseActivity,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,BailSetAmount,j:BailSetAmount,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CasePlan,j:CasePlan,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDefenseAttorneyCourtAppointedIndicator,j:CaseDefenseAttorneyCourtAppointedIndicator,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseConference,j:CaseConference,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,SentenceDate,j:SentenceDate,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CommitDate,j:CommitDate,0,unbounded,,10
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseAmendedCharge,j:CaseAmendedCharge,0,unbounded,,30
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseCapiasDate,j:CaseCapiasDate,0,unbounded,,40
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseCharge,j:CaseCharge,0,unbounded,,50
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseContinuanceDate,j:CaseContinuanceDate,0,unbounded,,60
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseCourt,j:CaseCourt,0,unbounded,,70
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseCourtEvent,j:CaseCourtEvent,0,unbounded,,80
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDefendantQuantityText,j:CaseDefendantQuantityText,0,unbounded,,90
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDefendantSelfRepresentationIndicator,j:CaseDefendantSelfRepresentationIndicator,0,unbounded,,100
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDefendantParty,j:CaseDefendantParty,0,unbounded,,105
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDefenseAttorney,j:CaseDefenseAttorney,0,unbounded,,110
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDomesticViolenceIndicator,j:CaseDomesticViolenceIndicator,0,unbounded,,120
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDrivingImpairedIndicator,j:CaseDrivingImpairedIndicator,0,unbounded,,125
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseDrivingIntoxicatedIndicator,j:CaseDrivingIntoxicatedIndicator,0,unbounded,,126
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseExhibit,j:CaseExhibit,0,unbounded,,130
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseHearing,j:CaseHearing,0,unbounded,,140
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseInformationAdmissibleIndicator,j:CaseInformationAdmissibleIndicator,0,unbounded,,150
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseInformationAdmissibleText,j:CaseInformationAdmissibleText,0,unbounded,,160
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseInformationInadmissibleText,j:CaseInformationInadmissibleText,0,unbounded,,170
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseInitiatingParty,j:CaseInitiatingParty,0,unbounded,,175
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseJudge,j:CaseJudge,0,unbounded,,180
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseJuror,j:CaseJuror,0,unbounded,,190
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseLineageCase,j:CaseLineageCase,0,unbounded,,200
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseOfficial,j:CaseOfficial,0,unbounded,,210
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseOriginalCourt,j:CaseOriginalCourt,0,unbounded,,220
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseOtherEntity,j:CaseOtherEntity,0,unbounded,,225
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseOtherIdentification,j:CaseOtherIdentification,0,unbounded,,230
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseOtherOfficial,j:CaseOtherOfficial,0,unbounded,,240
j,CaseAugmentationType,j:CaseAugmentationType,j,CasePendingCourtEvent,j:CasePendingCourtEvent,0,unbounded,,250
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseProceedingCategoryText,j:CaseProceedingCategoryText,0,unbounded,,260
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseProsecutionAttorney,j:CaseProsecutionAttorney,0,unbounded,,270
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseProtectionOrderIndicator,j:CaseProtectionOrderIndicator,0,unbounded,,280
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseRestrictionDate,j:CaseRestrictionDate,0,unbounded,,290
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseRestrictionText,j:CaseRestrictionText,0,unbounded,,300
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseSecurityText,j:CaseSecurityText,0,unbounded,,310
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseTerminationStageText,j:CaseTerminationStageText,0,unbounded,,320
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseTerminationCategoryText,j:CaseTerminationCategoryText,0,unbounded,,330
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseTrial,j:CaseTrial,0,unbounded,,340
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseVerdictGivenIndicator,j:CaseVerdictGivenIndicator,0,unbounded,,350
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseVictimNotProsecutingIndicator,j:CaseVictimNotProsecutingIndicator,0,unbounded,,360
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseWitness,j:CaseWitness,0,unbounded,,370
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseSeverityText,j:CaseSeverityText,0,unbounded,,380
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseConvictionReportingRequirements,j:CaseConvictionReportingRequirements,0,unbounded,,390
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseRespondentAttorney,j:CaseRespondentAttorney,0,unbounded,,400
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseRespondentParty,j:CaseRespondentParty,0,unbounded,,405
j,CaseAugmentationType,j:CaseAugmentationType,j,CaseInitiatingAttorney,j:CaseInitiatingAttorney,0,unbounded,,410
j,CaseConvictionReportingRequirementsType,j:CaseConvictionReportingRequirementsType,nc,PersonLicenseIdentification,nc:PersonLicenseIdentification,0,unbounded,,10
j,CaseConvictionReportingRequirementsType,j:CaseConvictionReportingRequirementsType,j,ConvictionReportingProfessionName,j:ConvictionReportingProfessionName,0,unbounded,,20
j,CaseConvictionReportingRequirementsType,j:CaseConvictionReportingRequirementsType,j,ConvictionReportingRequirementText,j:ConvictionReportingRequirementText,0,unbounded,,30
j,CaseConvictionReportingRequirementsType,j:CaseConvictionReportingRequirementsType,j,CaseConvictionReportingRequirementsAugmentationPoint,j:CaseConvictionReportingRequirementsAugmentationPoint,0,unbounded,,9999
nc,CaseDispositionDecisionType,nc:CaseDispositionDecisionType,nc,CaseDispositionDecisionText,nc:CaseDispositionDecisionText,0,unbounded,,10
nc,CaseDispositionDecisionType,nc:CaseDispositionDecisionType,nc,CaseDispositionDecisionCategoryText,nc:CaseDispositionDecisionCategoryText,0,unbounded,,20
nc,CaseDispositionDecisionType,nc:CaseDispositionDecisionType,nc,CaseDispositionDecisionAugmentationPoint,nc:CaseDispositionDecisionAugmentationPoint,0,unbounded,,9999
nc,CaseDispositionType,nc:CaseDispositionType,nc,CaseDispositionFinalDate,nc:CaseDispositionFinalDate,0,unbounded,,10
nc,CaseDispositionType,nc:CaseDispositionType,nc,CaseDispositionDecision,nc:CaseDispositionDecision,0,unbounded,,20
nc,CaseDispositionType,nc:CaseDispositionType,nc,CaseDispositionAugmentationPoint,nc:CaseDispositionAugmentationPoint,0,unbounded,,9999
j,CaseLinkageType,j:CaseLinkageType,j,CaseLinkageNumberText,j:CaseLinkageNumberText,0,unbounded,,10
j,CaseLinkageType,j:CaseLinkageType,j,OrganizationORIIdentification,j:OrganizationORIIdentification,0,unbounded,,10
j,CaseLinkageType,j:CaseLinkageType,j,CaseLinkageAugmentationPoint,j:CaseLinkageAugmentationPoint,0,unbounded,,9999
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialCaseIdentification,j:CaseOfficialCaseIdentification,0,unbounded,,10
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialCaseStatusText,j:CaseOfficialCaseStatusText,0,unbounded,,20
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialEndDate,j:CaseOfficialEndDate,0,unbounded,,30
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialRoleDescriptionText,j:CaseOfficialRoleDescriptionText,0,unbounded,,40
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialRoleText,j:CaseOfficialRoleText,0,unbounded,,50
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialStartDate,j:CaseOfficialStartDate,0,unbounded,,60
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialTerminationIndicator,j:CaseOfficialTerminationIndicator,0,unbounded,,70
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialTerminationReasonText,j:CaseOfficialTerminationReasonText,0,unbounded,,80
j,CaseOfficialType,j:CaseOfficialType,j,CaseOfficialAugmentationPoint,j:CaseOfficialAugmentationPoint,0,unbounded,,9999
cyfs,CaseParticipantType,cyfs:CaseParticipantType,nc,RoleOfPerson,nc:RoleOfPerson,0,unbounded,,1
cyfs,CaseParticipantType,cyfs:CaseParticipantType,cyfs,CaseParticipantInvolvementText,cyfs:CaseParticipantInvolvementText,0,unbounded,,2
cyfs,CaseParticipantType,cyfs:CaseParticipantType,cyfs,CaseParticipantAugmentationPoint,cyfs:CaseParticipantAugmentationPoint,0,unbounded,,9999
cbrn,CaseRelationshipType,cbrn:CaseRelationshipType,cbrn,RelatedCaseUUID,cbrn:RelatedCaseUUID,0,unbounded,,1
cbrn,CaseRelationshipType,cbrn:CaseRelationshipType,cbrn,CaseRelationshipRoleKindCode,cbrn:CaseRelationshipRoleKindCode,0,unbounded,,2
cbrn,CaseRelationshipType,cbrn:CaseRelationshipType,cbrn,CaseRelationshipDescriptionText,cbrn:CaseRelationshipDescriptionText,0,unbounded,,3
cbrn,CaseRelationshipType,cbrn:CaseRelationshipType,cbrn,CaseRelationshipAugmentationPoint,cbrn:CaseRelationshipAugmentationPoint,0,unbounded,,9999
cbrn,CaseSetType,cbrn:CaseSetType,cbrn,CaseOfInterestUUID,cbrn:CaseOfInterestUUID,0,unbounded,,1
cbrn,CaseSetType,cbrn:CaseSetType,cbrn,RelatedCase,cbrn:RelatedCase,0,unbounded,,2
cbrn,CaseSetType,cbrn:CaseSetType,cbrn,CaseSetQuantity,cbrn:CaseSetQuantity,0,unbounded,,3
cbrn,CaseSetType,cbrn:CaseSetType,cbrn,CaseSetAugmentationPoint,cbrn:CaseSetAugmentationPoint,0,unbounded,,9999
cbrn,CaseStatusType,cbrn:CaseStatusType,cbrn,CaseStatusDateTime,cbrn:CaseStatusDateTime,0,unbounded,,1
cbrn,CaseStatusType,cbrn:CaseStatusType,cbrn,CaseStatusCode,cbrn:CaseStatusCode,0,unbounded,,2
cbrn,CaseStatusType,cbrn:CaseStatusType,cbrn,CaseStatusIssuerCode,cbrn:CaseStatusIssuerCode,0,unbounded,,3
cbrn,CaseStatusType,cbrn:CaseStatusType,cbrn,CaseStatusAugmentationPoint,cbrn:CaseStatusAugmentationPoint,0,unbounded,,9999
nc,CaseType,nc:CaseType,nc,CaseTitleText,nc:CaseTitleText,0,unbounded,,10
nc,CaseType,nc:CaseType,nc,CaseCategoryText,nc:CaseCategoryText,0,unbounded,,15
nc,CaseType,nc:CaseType,nc,CaseGeneralCategoryText,nc:CaseGeneralCategoryText,0,unbounded,,18
nc,CaseType,nc:CaseType,nc,CaseYearDate,nc:CaseYearDate,0,unbounded,,20
nc,CaseType,nc:CaseType,nc,CaseTrackingID,nc:CaseTrackingID,0,unbounded,,30
nc,CaseType,nc:CaseType,nc,CaseSubCategoryText,nc:CaseSubCategoryText,0,unbounded,,35
nc,CaseType,nc:CaseType,nc,CaseDocketID,nc:CaseDocketID,0,unbounded,,40
nc,CaseType,nc:CaseType,nc,CaseResolutionText,nc:CaseResolutionText,0,unbounded,,90
nc,CaseType,nc:CaseType,nc,CaseFiling,nc:CaseFiling,0,unbounded,,130
nc,CaseType,nc:CaseType,nc,CaseAugmentationPoint,nc:CaseAugmentationPoint,0,unbounded,,9999
cyfs,CaseworkerType,cyfs:CaseworkerType,nc,RoleOfPerson,nc:RoleOfPerson,0,unbounded,,1
cyfs,CaseworkerType,cyfs:CaseworkerType,cyfs,CaseworkerCategory,cyfs:CaseworkerCategory,0,unbounded,,2
cyfs,CaseworkerType,cyfs:CaseworkerType,cyfs,CaseworkerAugmentationPoint,cyfs:CaseworkerAugmentationPoint,0,unbounded,,9999
hs,CaseWorkerUnitType,hs:CaseWorkerUnitType,hs,CaseWorkerUnitID,hs:CaseWorkerUnitID,1,1,,10
hs,CaseWorkerUnitType,hs:CaseWorkerUnitType,hs,CaseWorkerUnitNameRangeText,hs:CaseWorkerUnitNameRangeText,1,1,,20
hs,CaseWorkerUnitType,hs:CaseWorkerUnitType,hs,CaseWorkerUnitCode,hs:CaseWorkerUnitCode,1,1,,30
hs,CaseWorkerUnitType,hs:CaseWorkerUnitType,hs,CaseWorkerUnitAugmentationPoint,hs:CaseWorkerUnitAugmentationPoint,0,unbounded,,9999
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentImmediateCauseText,j:CauseOfDeathAssessmentImmediateCauseText,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentAutopsyPerformedIndicator,j:CauseOfDeathAssessmentAutopsyPerformedIndicator,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentUnderlyingConditionText,j:CauseOfDeathAssessmentUnderlyingConditionText,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentBetweenEventAndDeathDuration,j:CauseOfDeathAssessmentBetweenEventAndDeathDuration,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentBiopsyPerformedIndicator,j:CauseOfDeathAssessmentBiopsyPerformedIndicator,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentFemalePregnantInLastYearIndicator,j:CauseOfDeathAssessmentFemalePregnantInLastYearIndicator,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentReportedToCoronerIndicator,j:CauseOfDeathAssessmentReportedToCoronerIndicator,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathHomicideIndicator,j:CauseOfDeathHomicideIndicator,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentOtherSignificantConditionsText,j:CauseOfDeathAssessmentOtherSignificantConditionsText,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentOperationsPerformedText,j:CauseOfDeathAssessmentOperationsPerformedText,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathCategory,j:CauseOfDeathCategory,0,unbounded,,10
j,CauseOfDeathAssessmentType,j:CauseOfDeathAssessmentType,j,CauseOfDeathAssessmentAugmentationPoint,j:CauseOfDeathAssessmentAugmentationPoint,0,unbounded,,9999
j,CaveatType,j:CaveatType,nc,CaveatText,nc:CaveatText,0,unbounded,,10
j,CaveatType,j:CaveatType,j,CaveatReferenceDate,j:CaveatReferenceDate,0,unbounded,,20
j,CaveatType,j:CaveatType,j,CaveatIssuingAuthorityText,j:CaveatIssuingAuthorityText,0,unbounded,,30
j,CaveatType,j:CaveatType,j,CaveatAugmentationPoint,j:CaveatAugmentationPoint,0,unbounded,,9999
biom,CBEFFImageType,biom:CBEFFImageType,biom,CBEFFFormatOwnerIdentification,biom:CBEFFFormatOwnerIdentification,0,unbounded,,1
biom,CBEFFImageType,biom:CBEFFImageType,biom,CBEFFFormatCategoryIdentification,biom:CBEFFFormatCategoryIdentification,0,unbounded,,2
biom,CBEFFImageType,biom:CBEFFImageType,biom,CBEFFVersionIdentification,biom:CBEFFVersionIdentification,0,unbounded,,3
biom,CBEFFImageType,biom:CBEFFImageType,biom,CBEFFCategoryCode,biom:CBEFFCategoryCode,0,unbounded,,4
biom,CBEFFImageType,biom:CBEFFImageType,biom,ResolutionMethodInformation,biom:ResolutionMethodInformation,0,unbounded,,5
biom,CBEFFImageType,biom:CBEFFImageType,biom,CBEFFImageAugmentationPoint,biom:CBEFFImageAugmentationPoint,0,unbounded,,9999
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseRequestCode,cbrn:CaseRequestCode,0,unbounded,,1
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseUUID,cbrn:CaseUUID,0,unbounded,,2
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseStartDateTime,cbrn:CaseStartDateTime,0,unbounded,,3
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseThreatLevelCode,cbrn:CaseThreatLevelCode,0,unbounded,,4
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseEventDateTime,cbrn:CaseEventDateTime,0,unbounded,,5
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseWindowStartDateTime,cbrn:CaseWindowStartDateTime,0,unbounded,,6
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseWindowEndDateTime,cbrn:CaseWindowEndDateTime,0,unbounded,,7
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseMetadata,cbrn:CaseMetadata,0,unbounded,,8
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseKindCode,cbrn:CaseKindCode,0,unbounded,,9
cbrn,CBRNECaseType,cbrn:CBRNECaseType,cbrn,CaseLocationDescriptionText,cbrn:CaseLocationDescriptionText,0,unbounded,,10
